243.191		308.948		225.234		312.067		1	0	1 	 -1 1
248.348		314.705		240.509		317.309		1	0	1 	 1 0
255.886		320.174		244.436		318.401		1	0	1 	 -1 1
265.6		325.285		251.976		322.098		0	1	1 	 0 0
277.258		330		265.304		330.101		1	0	1 	 -1 0
290.619		334.307		275.563		336.648		1	0	1 	 1 0
280.659		338.948		268.986		342.573		1	0	1 	 1 0
272.656		343.898		264.416		347.634		1	0	1 	 0 0
266.79		349.107		252.72		353.463		1	0	1 	 1 1
263.206		354.504		250.477		355.456		1	0	1 	 1 0
262.001		0		250.034		0.456641		1	0	1 	 1 1
263.206		5.49637		243.861		4.29581		0	1	1 	 1 0
266.79		10.8934		282.803		8.06741		1	0	1 	 0 0
272.656		16.1021		273.79		12.8258		0	1	1 	 0 1
280.659		21.0517		288.724		18.8804		0	1	1 	 1 0
290.619		25.6934		313.828		25.3999		0	1	1 	 1 0
302.34		30		293.477		25.9466		0	1	1 	 0 0
290.619		34.3066		276.401		31.8164		0	1	1 	 -1 1
280.659		38.9483		301.804		37.6638		0	1	1 	 -1 1
272.656		43.8979		270.229		48.7596		1	0	1 	 1 0
266.789		49.1066		261.165		52.3767		1	0	1 	 0 0
263.206		54.5036		266.979		49.6651		1	0	1 	 0 0
262.001		60		251.047		59.143		0	1	1 	 0 0
263.206		65.4964		279.233		64.2116		0	1	1 	 1 1
266.79		70.8934		255.752		74.7764		1	0	1 	 1 1
272.656		76.1021		275.188		79.9205		1	0	1 	 1 0
280.659		81.0517		290.869		82.0418		1	0	1 	 0 0
290.619		85.6934		270.898		84.0258		0	1	1 	 -1 1
302.34		90		288.986		88.0446		1	0	1 	 1 0
290.619		94.3066		276.439		94.9474		0	1	1 	 -1 0
280.659		98.9483		295.962		96.3335		0	1	1 	 0 0
272.655		103.898		290.17		102.773		0	1	1 	 -1 0
266.79		109.107		249.196		105.898		1	0	1 	 1 0
263.206		114.504		259.505		110.408		1	0	1 	 0 1
262		120		257.084		114.788		0	1	1 	 0 1
263.206		125.496		287.201		124.765		0	1	1 	 0 0
266.79		130.893		271.289		134.065		1	0	1 	 -1 0
272.655		136.102		278.056		140.724		1	0	1 	 1 0
280.659		141.052		266.795		142.272		0	1	1 	 1 0
290.619		145.693		278.057		143.324		1	0	1 	 1 0
302.34		150		282.563		147.565		1	0	1 	 1 1
290.619		154.307		276.262		150.172		1	0	1 	 0 0
280.659		158.948		272.44		154.518		0	1	1 	 1 0
272.656		163.898		249.537		165.37		1	0	1 	 0 0
266.789		169.107		243.894		168.571		1	0	1 	 1 1
263.206		174.504		247.657		174.729		1	0	1 	 0 0
262.001		180		250.537		176.546		1	0	1 	 0 0
263.206		185.496		255.083		189.623		1	0	1 	 -1 0
266.789		190.893		256.112		194.026		0	1	1 	 0 0
272.656		196.102		277.695		193.255		0	1	1 	 -1 0
280.659		201.052		263.905		199.627		0	1	1 	 0 0
290.619		205.693		279.565		202.342		0	1	1 	 1 0
302.34		210		289.014		207.494		1	0	1 	 -1 0
290.619		214.307		306.941		212.339		1	0	1 	 0 0
280.658		218.948		258.408		219.957		1	0	1 	 0 0
272.656		223.898		251.341		223.663		0	1	1 	 -1 0
266.79		229.107		256.891		233.739		1	0	1 	 0 1
263.206		234.504		245.022		236.401		0	1	1 	 0 1
262		240		1e+06		1e+06		0	0	0 	 -1 1
263.206		245.496		241.55		246.064		0	1	1 	 1 1
266.789		250.893		256.168		247.578		0	1	1 	 1 1
272.656		256.102		249.938		256.173		1	0	1 	 1 0
280.659		261.052		259		258.756		0	1	1 	 1 0
290.62		265.693		283.67		266.904		0	1	1 	 0 1
302.34		270		302.818		274.526		0	1	1 	 -1 1
290.62		274.307		299.186		278.373		1	0	1 	 1 0
280.659		278.948		267.456		280.086		1	0	1 	 -1 1
272.656		283.898		273.844		280.403		0	1	1 	 -1 0
266.789		289.107		254.13		288.583		1	0	1 	 0 0
263.206		294.504		285.189		293.164		1	0	1 	 1 1
262		300		249.11		304.777		1	0	1 	 -1 1
263.206		305.496		287.604		305.075		1	0	1 	 -1 1
266.79		310.893		261.205		315.422		0	1	1 	 -1 1
272.656		316.102		283.302		319.382		0	1	1 	 1 0
280.659		321.052		279.509		325.023		1	0	1 	 1 1
290.619		325.693		267.073		326.912		1	0	1 	 1 1
302.34		330		325.935		329.87		0	1	1 	 0 0
315.62		333.963		330.883		335.943		0	1	1 	 1 0
305.457		338.213		285.06		338.451		1	0	1 	 0 0
297.071		342.731		288.791		347.29		1	0	1 	 -1 1
290.619		347.48		278.944		350.487		1	0	1 	 1 0
286.236		352.411		266.3		350.38		0	1	1 	 1 0
284.018		357.457		288.417		355.761		0	1	1 	 0 1
284.018		2.54292		276.616		1.00183		0	1	1 	 1 0
286.236		7.58909		273.782		5.04557		0	1	1 	 1 0
290.619		12.5198		308.755		10.0393		1	0	1 	 0 0
297.071		17.2695		276.343		14.721		1	0	1 	 0 0
305.457		21.7868		287.852		20.9573		1	0	1 	 1 0
315.62		26.0368		298.651		26.057		0	1	1 	 -1 0
327.39		30		311.208		31.9511		0	1	1 	 -1 1
305.457		38.2132		301.379		41.1765		1	0	1 	 1 0
297.071		42.7305		1e+06		1e+06		0	0	0 	 0 0
290.619		47.4802		275.522		48.3505		1	0	1 	 1 0
286.236		52.4109		295.39		54.251		1	0	1 	 -1 1
284.018		57.4571		293.816		57.7067		1	0	1 	 -1 0
284.018		62.5429		271.749		59.7705		0	1	1 	 -1 0
286.236		67.5891		299.01		68.0051		1	0	1 	 1 1
290.619		72.5198		309.29		72.7196		0	1	1 	 1 0
297.071		77.2695		283.13		75.0241		1	0	1 	 1 1
305.457		81.7868		319.437		79.0299		0	1	1 	 0 1
315.62		86.0368		308.017		84.9785		1	0	1 	 0 0
327.39		90		321.678		87.945		1	0	1 	 1 0
315.62		93.9632		308.958		90.2766		0	1	1 	 1 0
305.457		98.2132		307.149		93.8838		0	1	1 	 0 0
297.071		102.731		286.638		99.5116		1	0	1 	 1 0
290.619		107.48		276.12		106.596		1	0	1 	 1 0
286.236		112.411		307.138		110.391		0	1	1 	 0 1
284.018		117.457		260.84		119.136		1	0	1 	 1 1
284.018		122.543		301.048		123.946		1	0	1 	 -1 1
